algorithm,budget,coverage,cost_per_coverage,time
k=1,1000,29,33.6207,22
k=2,1000,29,33.6207,1048
greedy,1000,33,29.4545,0
random,1000,19,52.5789,0
bad_greedy,1000,22,45.3636,0
k=1,1000,34,29.3529,21
k=2,1000,34,29.3529,1026
greedy,1000,30,33.3,0
random,1000,17,57.1176,0
bad_greedy,1000,21,46.9048,0
k=1,1000,30,32.8667,21
k=2,1000,30,32.8333,1049
greedy,1000,31,32.0968,0
random,1000,17,56.1176,0
bad_greedy,1000,19,51.7895,0
k=1,1000,31,32.0968,21
k=2,1000,31,32.0968,1029
greedy,1000,29,33.069,0
random,1000,9,106,0
bad_greedy,1000,25,38.84,0
k=1,1000,30,32.8333,22
k=2,1000,30,32.6333,1062
greedy,1000,27,36.7037,0
random,1000,12,82.8333,0
bad_greedy,1000,19,50.3158,0
k=1,1000,27,36.4444,22
k=2,1000,27,36.4444,1055
greedy,1000,31,32.2258,0
random,1000,8,118,0
bad_greedy,1000,22,45.3182,0
k=1,1000,31,31.6129,21
k=2,1000,31,31.3548,1056
greedy,1000,34,28.8529,0
random,1000,7,142.286,0
bad_greedy,1000,26,35.8077,0
k=1,1000,34,28.5294,21
k=2,1000,34,28.5294,1025
greedy,1000,30,33.0667,0
random,1000,12,82.75,0
bad_greedy,1000,22,43.2273,0
k=1,1000,30,33,21
k=2,1000,30,33,1029
greedy,1000,29,32.8621,0
random,1000,9,106.667,0
bad_greedy,1000,21,45.2857,0
k=1,1000,29,32.7931,21
k=2,1000,29,32.7931,1045
greedy,1000,29,33,0
random,1000,8,124.875,0
bad_greedy,1000,19,49.4211,0
k=1,1000,30,33,22
k=2,1000,30,33,1060
greedy,1000,29,32.8966,0
random,1000,22,45.4091,0
bad_greedy,1000,20,46.15,0
k=1,1000,30,32.7333,21
k=2,1000,30,32.7333,1054
greedy,1000,27,36.4815,0
random,1000,12,82.5833,0
bad_greedy,1000,18,54.7222,0
k=1,1000,27,36.4815,21
k=2,1000,27,36.4815,1061
greedy,1000,31,31.8387,0
random,1000,15,63.6667,0
bad_greedy,1000,17,54.4706,0
k=1,1000,31,31.8387,22
k=2,1000,31,31.8387,1054
greedy,1000,31,32.2258,0
random,1000,12,83.25,0
bad_greedy,1000,19,52,0
k=1,1000,31,32.2258,21
k=2,1000,31,32.1935,1042
greedy,1000,29,33.0345,0
random,1000,14,70.2857,0
bad_greedy,1000,23,42.2174,0
k=1,1000,29,32.9655,21
k=2,1000,29,32.9655,1059
greedy,1000,31,30.1935,0
random,1000,15,65.4667,0
bad_greedy,1000,23,40.5652,0
k=1,1000,32,30.25,21
k=2,1000,32,30.25,1037
greedy,1000,32,30.2188,0
random,1000,12,80.9167,0
bad_greedy,1000,18,53.2778,0
k=1,1000,32,30.2188,20
k=2,1000,32,30.2188,1017
greedy,1000,26,36.4231,0
random,1000,10,97.8,0
bad_greedy,1000,17,58.7647,0
k=1,1000,26,36.4231,21
k=2,1000,26,36.4231,1047
greedy,1000,28,34.7857,0
random,1000,10,99.7,0
bad_greedy,1000,22,44.6818,0
k=1,1000,28,34.4643,22
k=2,1000,28,34.1786,1074
greedy,1000,29,33.8276,0
random,1000,13,76.9231,0
bad_greedy,1000,20,49.05,0
k=1,1000,29,33.5172,21
k=2,1000,29,33.5172,1046
greedy,1000,28,35.0714,0
random,1000,10,96.7,0
bad_greedy,1000,21,44.9048,0
k=1,1000,28,35.0714,21
k=2,1000,28,35.0714,1054
greedy,1000,28,35.1071,0
random,1000,11,88,0
bad_greedy,1000,20,49.6,0
k=1,1000,28,35.1071,21
k=2,1000,28,35.1071,1046
greedy,1000,31,31.3226,0
random,1000,16,62.5,0
bad_greedy,1000,24,39.5417,0
k=1,1000,31,31.1613,21
k=2,1000,31,31.1613,1044
greedy,1000,28,35.1071,0
random,1000,8,124.375,0
bad_greedy,1000,20,48.2,0
k=1,1000,28,34.8571,21
k=2,1000,28,34.8571,1046
greedy,1000,31,30.8065,0
random,1000,15,65.2667,0
bad_greedy,1000,20,49,0
k=1,1000,31,30.8065,20
k=2,1000,31,30.8065,1038
greedy,1000,30,32.8333,0
random,1000,13,76.2308,0
bad_greedy,1000,22,42.4091,0
k=1,1000,30,32.8333,20
k=2,1000,30,32.8333,1026
greedy,1000,28,33.6786,0
random,1000,9,104,0
bad_greedy,1000,24,40.5,0
k=1,1000,29,34.2069,21
k=2,1000,29,34.1034,1040
greedy,1000,29,32.9655,0
random,1000,11,90,0
bad_greedy,1000,21,45.0476,0
k=1,1000,30,33.2667,20
k=2,1000,30,33.2667,1028
greedy,1100,32,33.8438,0
random,1100,13,83.1538,0
bad_greedy,1100,22,46.2273,0
k=1,1100,32,33.8438,19
k=2,1100,32,33.8438,989
greedy,1100,31,33.5806,0
random,1100,20,54.6,0
bad_greedy,1100,22,49.8636,0
k=1,1100,33,32.6667,20
k=2,1100,33,32.6667,1015
greedy,1100,30,36.6,0
random,1100,9,120.778,0
bad_greedy,1100,20,50.9,0
k=1,1100,30,36.6,20
k=2,1100,30,36.6,1022
greedy,1100,34,32.1176,0
random,1100,21,49.9048,0
bad_greedy,1100,24,44.125,0
k=1,1100,34,32.1176,19
k=2,1100,34,32.1176,1000
greedy,1100,29,36.5862,0
random,1100,14,77.3571,0
bad_greedy,1100,17,60.1176,0
k=1,1100,29,36.5862,20
k=2,1100,29,36.5862,1030
greedy,1100,30,34.8333,0
random,1100,7,154.143,0
bad_greedy,1100,20,51.65,0
k=1,1100,30,34.8333,20
k=2,1100,30,34.8333,1006
greedy,1100,38,28.7368,0
random,1100,21,52,0
bad_greedy,1100,26,40,0
k=1,1100,38,28.6053,19
k=2,1100,38,28.6053,987
greedy,1100,32,33.1562,0
random,1100,14,77.4286,0
bad_greedy,1100,24,44.9167,0
k=1,1100,32,33.1562,20
k=2,1100,32,33.1562,1007
greedy,1100,30,35.1,1
random,1100,13,83.7692,0
bad_greedy,1100,22,49.3182,0
k=1,1100,30,35.1,21
k=2,1100,30,35.1,1035
greedy,1100,28,37.9643,0
random,1100,9,119.111,0
bad_greedy,1100,21,50.8571,0
k=1,1100,28,37.8214,20
k=2,1100,28,37.8214,1022
greedy,1100,33,31.7576,0
random,1100,14,78.0714,0
bad_greedy,1100,26,39.7308,0
k=1,1100,33,31.7576,19
k=2,1100,33,31.7576,979
greedy,1100,32,33.7188,0
random,1100,12,86.4167,0
bad_greedy,1100,19,53.7368,0
k=1,1100,33,32.6364,20
k=2,1100,33,32.303,1007
greedy,1100,36,30.2778,0
random,1100,19,56.1053,0
bad_greedy,1100,21,52.0952,0
k=1,1100,36,29.5556,20
k=2,1100,36,29.5556,1021
greedy,1100,33,33.0909,1
random,1100,14,76.7857,0
bad_greedy,1100,22,47.0455,0
k=1,1100,33,32.6364,21
k=2,1100,33,32.6364,1052
greedy,1100,28,38.3929,0
random,1100,12,87.0833,0
bad_greedy,1100,19,54.3158,0
k=1,1100,28,37.9286,22
k=2,1100,28,37.9286,1050
greedy,1100,30,35.5667,0
random,1100,6,174.333,0
bad_greedy,1100,22,46.5909,0
k=1,1100,30,35.4,21
k=2,1100,30,35.4,1054
greedy,1100,24,43.75,0
random,1100,12,90.0833,0
bad_greedy,1100,18,57.3889,0
k=1,1100,24,43.75,22
k=2,1100,24,43.75,1079
greedy,1100,28,38.4643,0
random,1100,12,91.3333,0
bad_greedy,1100,21,51.9048,0
k=1,1100,28,38.25,21
k=2,1100,28,38.25,1039
greedy,1100,28,37.8929,0
random,1100,15,70.0667,0
bad_greedy,1100,19,53.2632,0
k=1,1100,28,37.8929,21
k=2,1100,28,37.8929,1055
greedy,1100,33,32.5455,1
random,1100,6,178.167,0
bad_greedy,1100,24,44.6667,0
k=1,1100,34,32.2941,22
k=2,1100,34,32.2941,1041
greedy,1100,36,29.1944,0
random,1100,11,98.4545,0
bad_greedy,1100,28,39.1429,0
k=1,1100,37,29.6757,21
k=2,1100,37,29.6757,1029
greedy,1100,30,34.6,0
random,1100,13,82.9231,0
bad_greedy,1100,24,45.6667,0
k=1,1100,31,35.1935,21
k=2,1100,31,34.9032,1046
greedy,1100,32,34.125,0
random,1100,15,72.8,0
bad_greedy,1100,27,40.6296,0
k=1,1100,32,33.6562,20
k=2,1100,32,33.6562,1032
greedy,1100,36,30.0833,0
random,1100,9,120.778,0
bad_greedy,1100,25,40.56,0
k=1,1100,36,30.0833,19
k=2,1100,36,29.4444,995
greedy,1100,28,37.9643,0
random,1100,9,118.333,0
bad_greedy,1100,19,53.7368,0
k=1,1100,28,37.9643,21
k=2,1100,28,37.9643,1049
greedy,1100,31,34.871,0
random,1100,8,137.25,0
bad_greedy,1100,23,44.8261,0
k=1,1100,31,34.871,21
k=2,1100,31,34.871,1038
greedy,1100,31,34.6452,0
random,1100,12,90.1667,0
bad_greedy,1100,24,42.2917,0
k=1,1100,32,34.3438,21
k=2,1100,32,33.4062,1045
greedy,1100,30,35.1,0
random,1100,11,95.2727,0
bad_greedy,1100,21,49.6667,0
k=1,1100,30,35.1,19
k=2,1100,30,35.1,1028
greedy,1100,29,37.3103,0
random,1100,13,82,0
bad_greedy,1100,21,51.5238,0
k=1,1100,29,37.3103,20
k=2,1100,29,37.3103,1008
greedy,1100,32,33.4062,0
random,1100,14,78.4286,0
bad_greedy,1100,26,40.2308,0
k=1,1100,32,33.4062,20
k=2,1100,32,33.4062,1029
greedy,1100,28,38.9286,0
random,1100,8,134.625,0
bad_greedy,1100,23,46.9565,0
k=1,1100,28,38.6429,21
k=2,1100,28,38.6429,1043
greedy,1100,33,32.7879,0
random,1100,16,68.6875,0
bad_greedy,1100,25,42.44,0
k=1,1100,33,32.3939,20
k=2,1100,33,32.3939,1034
greedy,1100,34,31.1471,0
random,1100,14,78.5714,0
bad_greedy,1100,28,37.1071,0
k=1,1100,35,31.3429,20
k=2,1100,35,31.3143,1033
greedy,1100,29,37.3793,0
random,1100,9,121.889,0
bad_greedy,1100,20,51.1,0
k=1,1100,29,37.3793,20
k=2,1100,29,37.3793,1047
greedy,1100,30,34.8667,0
random,1100,13,83.5385,0
bad_greedy,1100,20,50.7,0
k=1,1100,30,34.8667,21
k=2,1100,30,34.8667,1045
greedy,1100,27,38.7778,0
random,1100,7,155.714,0
bad_greedy,1100,18,57,0
k=1,1100,27,38.7778,20
k=2,1100,27,38.7778,1017
greedy,1100,29,35.931,0
random,1100,15,71.7333,0
bad_greedy,1100,22,48.6364,0
k=1,1100,30,36,21
k=2,1100,30,36,1049
greedy,1100,28,38.5714,0
random,1100,13,83.3077,0
bad_greedy,1100,17,62.8235,0
k=1,1100,29,37.8621,21
k=2,1100,29,37.1034,1044
greedy,1100,35,31.2857,1
random,1100,12,90.0833,0
bad_greedy,1100,24,42.625,0
k=1,1100,35,31.2857,20
k=2,1100,35,31.2857,1022
greedy,1100,36,30,0
random,1100,18,61.1111,0
bad_greedy,1100,29,36.7241,0
k=1,1100,37,29.4865,20
k=2,1100,37,29.4865,1020
greedy,1100,27,38.8148,0
random,1100,14,76.7143,0
bad_greedy,1100,21,51.1429,0
k=1,1100,28,37.9643,21
k=2,1100,28,37.9643,1061
greedy,1100,31,33.9677,0
random,1100,18,61,0
bad_greedy,1100,20,50.75,0
k=1,1100,32,33.5938,20
k=2,1100,32,33.5938,1038
greedy,1100,33,33.1515,0
random,1100,12,90,0
bad_greedy,1100,21,48.8571,0
k=1,1100,33,32.697,20
k=2,1100,33,32.697,1009
greedy,1100,29,36.931,0
random,1100,11,99.0909,0
bad_greedy,1100,21,50.9048,0
k=1,1100,29,36.931,20
k=2,1100,29,36.931,1034
greedy,1100,31,35.2903,0
random,1100,16,68.375,0
bad_greedy,1100,20,51.25,0
k=1,1100,31,35.2903,21
k=2,1100,31,35.2903,1042
greedy,1100,29,36.8276,0
random,1100,9,121.889,0
bad_greedy,1100,22,45.9545,0
k=1,1100,30,36.6333,20
k=2,1100,30,36.6333,1028
greedy,1100,31,34.6452,0
random,1100,8,131.875,0
bad_greedy,1100,23,46.3913,0
k=1,1100,31,33.7097,20
k=2,1100,31,33.7097,1026
greedy,1100,31,33.871,0
random,1100,11,99.2727,0
bad_greedy,1100,23,44.4783,0
k=1,1100,31,33.871,20
k=2,1100,31,33.871,1026
greedy,1100,27,39.0741,0
random,1100,15,72.7333,0
bad_greedy,1100,22,47.5909,0
k=1,1100,28,38.5357,22
k=2,1100,28,38.5357,1033
greedy,1100,31,34.9032,0
random,1100,11,96.5455,0
bad_greedy,1100,27,39.5556,0
k=1,1100,31,34.0968,22
k=2,1100,31,34.0968,1040
greedy,1100,36,29.8611,0
random,1100,12,88.8333,0
bad_greedy,1100,23,44.8696,0
k=1,1100,36,29.8611,20
k=2,1100,36,29.8611,1010
greedy,1100,33,32.7273,0
random,1100,10,107.3,0
bad_greedy,1100,22,48.6818,0
k=1,1100,33,32.7273,20
k=2,1100,33,32.7273,1026
greedy,1100,35,31.2857,0
random,1100,18,60.8889,0
bad_greedy,1100,22,49.5,0
k=1,1100,35,31.2571,20
k=2,1100,35,31.2571,983
greedy,1100,33,32.6667,0
random,1100,21,50.9524,0
bad_greedy,1100,24,43.5833,0
k=1,1100,33,31.697,20
k=2,1100,34,31.5294,1018
greedy,1100,38,28.8421,0
random,1100,21,49.619,0
bad_greedy,1100,25,42.52,0
k=1,1100,38,28.8421,19
k=2,1100,38,28.8421,978
greedy,1100,31,34.6129,0
random,1100,5,214.6,0
bad_greedy,1100,23,46.5652,0
k=1,1100,32,33.5,20
k=2,1100,32,33.5,1020
greedy,1100,30,35.5,0
random,1100,17,64.5294,0
bad_greedy,1100,23,46.3478,0
k=1,1100,31,34.4516,20
k=2,1100,31,34.4516,1031
greedy,1100,32,33.0625,0
random,1100,12,91,0
bad_greedy,1100,24,42.5833,0
k=1,1100,32,32.8438,21
k=2,1100,32,32.8438,1014
greedy,1100,29,36.2069,0
random,1100,14,74.9286,0
bad_greedy,1100,21,49.5238,0
k=1,1100,30,36.3333,21
k=2,1100,30,36.3333,1042
greedy,1100,34,32.3529,0
random,1100,11,97,0
bad_greedy,1100,26,40.8077,0
k=1,1100,34,32.3529,21
k=2,1100,34,32.3529,1019
greedy,1100,32,33.6562,0
random,1100,16,67.1875,0
bad_greedy,1100,22,49.3182,0
k=1,1100,33,33.0606,20
k=2,1100,33,32.7576,1028
greedy,1100,30,35.4,0
random,1100,14,76.8571,0
bad_greedy,1100,21,51.1429,0
k=1,1100,30,35.1667,20
k=2,1100,30,35.1667,1036
greedy,1100,35,30.8,0
random,1100,14,76.7143,0
bad_greedy,1100,22,48.4545,0
k=1,1100,35,30.8,19
k=2,1100,35,30.8,1019
greedy,1100,28,39,0
random,1100,14,75.4286,0
bad_greedy,1100,22,49.2727,0
k=1,1100,28,39,20
k=2,1100,28,39,1033
greedy,1100,36,30.5,0
random,1100,8,135.375,0
bad_greedy,1100,26,42,0
k=1,1100,36,30.1389,20
k=2,1100,36,30.1389,1026
greedy,1100,26,40.1538,0
random,1100,10,103.5,0
bad_greedy,1100,18,58.2778,0
k=1,1100,27,39.8519,22
k=2,1100,27,39.8519,1061
greedy,1100,31,35.1613,0
random,1100,9,118.444,0
bad_greedy,1100,20,52.1,0
k=1,1100,32,34.0938,19
k=2,1100,32,34.0312,1033
greedy,1100,35,30.4286,0
random,1100,8,133.875,0
bad_greedy,1100,27,40.4444,0
k=1,1100,35,30.4286,20
k=2,1100,35,30.4286,1030
greedy,1100,32,34.375,0
random,1100,11,99.2727,0
bad_greedy,1100,20,51.35,0
k=1,1100,32,34.375,20
k=2,1100,32,34.375,1028
greedy,1100,33,32.9697,0
random,1100,12,89.25,0
bad_greedy,1100,21,51.5714,0
k=1,1100,33,32.6061,21
k=2,1100,33,32.6061,1033
greedy,1100,30,35.4667,0
random,1100,11,100,0
bad_greedy,1100,26,40.4615,0
k=1,1100,31,35.2258,21
k=2,1100,31,35.2258,1048
greedy,1100,32,33.5312,0
random,1100,10,108.9,0
bad_greedy,1100,22,49.5,0
k=1,1100,32,33.5312,21
k=2,1100,32,33.5312,1024
greedy,1100,33,31.9394,0
random,1100,13,81.5385,0
bad_greedy,1100,22,48.0455,0
k=1,1100,33,31.9394,21
k=2,1100,33,31.9394,1033
greedy,1100,29,37.2759,0
random,1100,13,81.1538,0
bad_greedy,1100,23,45.6957,0
k=1,1100,29,37.2759,21
k=2,1100,29,37.2759,1045
greedy,1100,33,31.5455,0
random,1100,16,67.125,0
bad_greedy,1100,24,43.875,0
k=1,1100,33,31.5455,19
k=2,1100,33,31.5455,994
greedy,1100,30,35.6667,0
random,1100,8,132.875,0
bad_greedy,1100,17,61.7059,0
k=1,1100,30,35.6667,21
k=2,1100,30,35.2667,1059
greedy,1100,25,42.44,0
random,1100,11,99.7273,0
bad_greedy,1100,16,67.0625,0
k=1,1100,25,42.32,21
k=2,1100,25,42.32,1056
greedy,1100,31,35.3226,0
random,1100,12,90.9167,0
bad_greedy,1100,22,46.8182,0
k=1,1100,31,35.3226,20
k=2,1100,31,35.3226,1051
greedy,1100,33,32.5758,0
random,1100,12,90.5833,0
bad_greedy,1100,25,40.96,0
k=1,1100,33,32.5758,20
k=2,1100,33,32.5758,1033
greedy,1100,34,31.8824,0
random,1100,14,77.7857,0
bad_greedy,1100,24,45.4167,0
k=1,1100,34,31.8824,20
k=2,1100,34,31.8824,1033
greedy,1100,28,37.8929,0
random,1100,13,82.1538,0
bad_greedy,1100,20,50.9,0
k=1,1100,29,37.7241,20
k=2,1100,29,37.4828,1026
greedy,1100,29,37.8966,0
random,1100,14,77.6429,0
bad_greedy,1100,22,49.2727,0
k=1,1100,29,37.8966,20
k=2,1100,29,37.8966,1039
greedy,1100,36,29.5833,0
random,1100,7,152.286,0
bad_greedy,1100,27,39.7407,0
k=1,1100,36,29.5833,20
k=2,1100,36,29.5833,1015
greedy,1100,30,35.4667,0
random,1100,11,96.1818,0
bad_greedy,1100,16,64.875,0
k=1,1100,30,35.4667,20
k=2,1100,30,35.4667,1030
greedy,1100,30,36.5,0
random,1100,17,64,0
bad_greedy,1100,22,49.4091,0
k=1,1100,30,35.6333,20
k=2,1100,30,35.6333,1022
greedy,1100,35,31.2286,0
random,1100,9,121,0
bad_greedy,1100,23,46.4783,0
k=1,1100,35,31.2286,21
k=2,1100,35,31.2286,1019
greedy,1100,38,27.9474,0
random,1100,12,90.0833,0
bad_greedy,1100,29,35.5862,0
k=1,1100,38,27.9474,19
k=2,1100,38,27.9474,991
greedy,1100,35,30.9143,0
random,1100,16,67,0
bad_greedy,1100,20,50.95,0
k=1,1100,35,30.9143,20
k=2,1100,35,30.9143,1003
greedy,1100,36,30.5,0
random,1100,11,100,0
bad_greedy,1100,22,49.1364,0
k=1,1100,36,29.75,21
k=2,1100,36,29.6389,1008
greedy,1100,30,35.7667,0
random,1100,14,78,0
bad_greedy,1100,24,45.5417,0
k=1,1100,30,35.7667,21
k=2,1100,30,35.7667,1055
greedy,1100,22,48.7727,0
random,1100,13,83.3846,0
bad_greedy,1100,16,67.25,0
k=1,1100,22,48.3636,21
k=2,1100,22,48.3636,1049
greedy,1100,36,29.2778,0
random,1100,14,77.4286,0
bad_greedy,1100,30,36.3667,0
k=1,1100,36,29.2778,20
k=2,1100,36,29.2778,1022
greedy,1100,27,39.8148,0
random,1100,17,62.7647,0
bad_greedy,1100,23,46.5217,0
k=1,1100,27,39.8148,21
k=2,1100,27,39.8148,1064
greedy,1100,32,33.2188,0
random,1100,12,89.5833,0
bad_greedy,1100,26,41.3462,0
k=1,1100,32,33.2188,21
k=2,1100,32,33.2188,1026
greedy,1100,30,35.0667,0
random,1100,13,83.1538,0
bad_greedy,1100,21,48.8571,0
k=1,1100,30,35.0667,20
k=2,1100,30,35.0667,1017
greedy,1100,34,31.2647,0
random,1100,9,118.444,0
bad_greedy,1100,21,51.6667,0
k=1,1100,34,31.2647,20
k=2,1100,34,30.5588,1020
greedy,1100,26,40.8462,0
random,1100,9,119.778,0
bad_greedy,1100,19,56.2105,0
k=1,1100,26,40.8462,20
k=2,1100,26,40.8462,1038
greedy,1100,32,32.5312,0
random,1100,16,66.5,0
bad_greedy,1100,23,46,0
k=1,1100,33,32.4848,20
k=2,1100,33,32.4848,1021
greedy,1100,37,29.5946,0
random,1100,15,70.7333,0
bad_greedy,1100,27,38.6296,0
k=1,1100,37,29.5946,19
k=2,1100,37,29.5946,964
greedy,1100,32,33.2188,0
random,1100,10,107.7,0
bad_greedy,1100,23,46.5652,0
k=1,1100,33,32.5152,21
k=2,1100,33,32.5152,1034
greedy,1200,33,35.8485,0
random,1200,9,128.556,0
bad_greedy,1200,20,57.35,0
k=1,1200,33,35.1515,21
k=2,1200,33,35.1515,1032
greedy,1200,35,34.1714,0
random,1200,14,83.2857,0
bad_greedy,1200,21,56.2381,0
k=1,1200,35,33.4571,20
k=2,1200,35,33.4571,1010
greedy,1200,34,33.9118,0
random,1200,14,85.5,0
bad_greedy,1200,22,53.9545,0
k=1,1200,34,33.9118,20
k=2,1200,34,33.9118,1038
greedy,1200,35,33.4857,0
random,1200,22,54.0455,0
bad_greedy,1200,21,54.2857,0
k=1,1200,36,32.0278,20
k=2,1200,36,32.0278,1015
greedy,1200,33,36.0303,0
random,1200,13,91.8462,0
bad_greedy,1200,21,53.0476,0
k=1,1200,33,36.0303,20
k=2,1200,33,36.0303,1013
greedy,1200,36,32.5833,0
random,1200,13,88.6923,0
bad_greedy,1200,23,51.087,0
k=1,1200,36,32.5833,20
k=2,1200,36,32.3889,996
greedy,1200,35,33,0
random,1200,16,74.8125,0
bad_greedy,1200,24,47.2917,0
k=1,1200,35,33,20
k=2,1200,35,33,999
greedy,1200,32,36.5625,0
random,1200,13,90.9231,0
bad_greedy,1200,23,50.8696,0
k=1,1200,32,36.5625,21
k=2,1200,32,36.5625,1024
greedy,1200,32,36.9688,0
random,1200,13,91.3077,0
bad_greedy,1200,22,51.8182,0
k=1,1200,32,36.9688,21
k=2,1200,32,36.9688,1030
greedy,1200,31,38.0968,0
random,1200,12,98.8333,0
bad_greedy,1200,20,57,0
k=1,1200,31,37.9677,21
k=2,1200,31,37.9677,1014
greedy,1200,34,34.6765,0
random,1200,19,60.9474,0
bad_greedy,1200,23,50.3043,0
k=1,1200,34,34.1176,21
k=2,1200,34,34.1176,1040
greedy,1200,33,35.3333,0
random,1200,14,85.5714,0
bad_greedy,1200,25,46.44,0
k=1,1200,33,35.3333,21
k=2,1200,33,35.3333,1011
greedy,1200,37,31.7838,0
random,1200,19,62.7895,0
bad_greedy,1200,21,53.7619,0
k=1,1200,37,31.5135,21
k=2,1200,37,31.5135,1024
greedy,1200,34,35,0
random,1200,16,73.875,0
bad_greedy,1200,23,51.087,0
k=1,1200,34,34.6176,21
k=2,1200,34,34.6176,1028
greedy,1200,34,35.2941,0
random,1200,16,72.875,0
bad_greedy,1200,22,52.9091,0
k=1,1200,34,34.7647,21
k=2,1200,34,34.7647,1023
greedy,1200,38,31,0
random,1200,15,80,0
bad_greedy,1200,25,45.36,0
k=1,1200,38,31,20
k=2,1200,38,31,990
greedy,1200,32,35.8125,0
random,1200,20,58.65,0
bad_greedy,1200,24,49.1667,0
k=1,1200,33,36.3333,20
k=2,1200,33,36.3333,1024
greedy,1200,32,35.875,0
random,1200,20,59.15,0
bad_greedy,1200,25,47,0
k=1,1200,32,35.875,21
k=2,1200,32,35.875,1056
greedy,1200,33,36.2424,0
random,1200,12,96.75,0
bad_greedy,1200,22,51,0
k=1,1200,33,36.2424,21
k=2,1200,33,36.2424,1034
greedy,1200,35,32.6,0
random,1200,8,149.25,0
bad_greedy,1200,21,55.4762,0
k=1,1200,36,32.9722,20
k=2,1200,36,32.9722,1001
greedy,1200,41,29.1707,0
random,1200,19,62.3684,0
bad_greedy,1200,26,45.4615,0
k=1,1200,41,29.1707,20
k=2,1200,41,29.0976,993
greedy,1200,37,31.1622,1
random,1200,22,53.6818,0
bad_greedy,1200,28,40.1429,0
k=1,1200,37,30.8919,22
k=2,1200,37,30.8919,1026
greedy,1200,38,31.4474,0
random,1200,10,119.2,0
bad_greedy,1200,25,47.88,0
k=1,1200,38,31.2632,19
k=2,1200,38,30.9737,992
greedy,1200,35,33.4571,0
random,1200,16,74.75,0
bad_greedy,1200,23,51.0435,0
k=1,1200,35,33.4571,22
k=2,1200,35,33.4571,1036
greedy,1200,35,33.7429,0
random,1200,14,84.3571,0
bad_greedy,1200,30,39.5,1
k=1,1200,35,33.7429,19
k=2,1200,35,33.7429,1004
greedy,1200,35,34.2,0
random,1200,11,104.636,0
bad_greedy,1200,19,58.4737,0
k=1,1200,35,34.2,20
k=2,1200,35,34.2,1021
greedy,1200,29,41,0
random,1200,12,99.9167,0
bad_greedy,1200,21,53.6667,0
k=1,1200,29,41,21
k=2,1200,29,41,1060
greedy,1200,34,34.1765,0
random,1200,13,89.4615,0
bad_greedy,1200,23,51.0435,0
k=1,1200,35,33.6,21
k=2,1200,35,32.7714,1063
greedy,1200,35,33.0857,0
random,1200,13,88.5385,0
bad_greedy,1200,28,42.0714,0
k=1,1200,35,33.0857,21
k=2,1200,35,33.0857,1016
greedy,1200,34,34.8529,0
random,1200,9,132.111,0
bad_greedy,1200,20,57.95,0
k=1,1200,34,34.6176,18
k=2,1200,34,34.6176,1022
greedy,1200,37,31.0541,0
random,1200,19,61.9474,0
bad_greedy,1200,24,50,0
k=1,1200,37,31.0541,19
k=2,1200,37,31.0541,999
greedy,1200,32,35.875,0
random,1200,18,66,0
bad_greedy,1200,24,49.0417,0
k=1,1200,33,35.9697,20
k=2,1200,33,35.6667,1020
greedy,1200,29,40.2414,0
random,1200,6,193,0
bad_greedy,1200,26,43.8846,0
k=1,1200,29,40.0345,20
k=2,1200,29,40,1032
greedy,1200,33,35.2424,1
random,1200,12,99.4167,0
bad_greedy,1200,26,45.0385,0
k=1,1200,33,35.2424,20
k=2,1200,33,35.2424,1023
greedy,1200,37,31.973,0
random,1200,18,65.9444,0
bad_greedy,1200,23,50,0
k=1,1200,37,31.2703,19
k=2,1200,37,31.2703,985
greedy,1200,36,31.8056,0
random,1200,7,169.857,0
bad_greedy,1200,30,39.6667,0
k=1,1200,36,31.8056,20
k=2,1200,36,31.8056,999
greedy,1200,33,35.4848,0
random,1200,12,97.5833,0
bad_greedy,1200,26,42.7692,0
k=1,1200,33,35.4848,20
k=2,1200,33,35.4848,1029
greedy,1200,34,35.1471,0
random,1200,12,98.6667,0
bad_greedy,1200,20,57.85,0
k=1,1200,34,35.1471,20
k=2,1200,34,35.1471,1011
greedy,1200,36,32.9167,0
random,1200,12,98.5833,0
bad_greedy,1200,20,57.95,0
k=1,1200,36,32.9167,20
k=2,1200,36,32.9167,998
greedy,1200,36,33.0833,0
random,1200,13,87.6154,0
bad_greedy,1200,29,40.7241,0
k=1,1200,36,33.0833,19
k=2,1200,36,33.0833,995
greedy,1200,35,32.8286,0
random,1200,20,59.7,0
bad_greedy,1200,26,45.3462,0
k=1,1200,36,32.75,19
k=2,1200,36,32.75,981
greedy,1200,42,28.4048,0
random,1200,18,66.3889,0
bad_greedy,1200,27,41.5556,0
k=1,1200,42,28.4048,19
k=2,1200,42,28.2381,965
greedy,1200,33,34.697,0
random,1200,10,115.3,0
bad_greedy,1200,17,67.3529,0
k=1,1200,34,34.1765,21
k=2,1200,35,34,1021
greedy,1200,36,32.3333,0
random,1200,11,108.909,0
bad_greedy,1200,28,42.8214,0
k=1,1200,36,32.3333,20
k=2,1200,36,32.3333,1015
greedy,1200,40,29.55,0
random,1200,7,170.286,0
bad_greedy,1200,28,41.9643,0
k=1,1200,40,29.55,20
k=2,1200,40,29.55,994
greedy,1200,29,39.1724,0
random,1200,15,78.3333,0
bad_greedy,1200,21,55.3333,0
k=1,1200,30,39.5667,21
k=2,1200,30,39.1333,1049
greedy,1200,28,41.7143,0
