algorithm,budget,coverage,cost_per_coverage,time
random,400,16,24.375,0
bad_greedy,400,24,16.1667,2
k=1,400,36,10.8889,60
k=2,400,36,10.8889,3163
greedy,400,31,12.8065,4
random,400,7,52.4286,0
bad_greedy,400,19,19.7895,2
k=1,400,31,12.8065,63
k=2,400,31,12.8065,3602
greedy,400,32,12.125,3
random,400,10,38.3,0
bad_greedy,400,25,14.76,1
k=1,400,32,11.5312,62
k=2,400,32,11.5312,3204
greedy,400,35,10.0571,3
random,400,18,22.0556,0
bad_greedy,400,23,15.8261,1
k=1,400,36,10.8611,71
k=2,400,36,10.8611,3276
greedy,400,28,14.25,3
random,400,10,35.7,0
bad_greedy,400,17,21.3529,1
k=1,400,28,13.4286,62
k=2,400,28,13.4286,3297
greedy,400,30,13.0667,3
random,400,16,23.9375,0
bad_greedy,400,19,18.8421,1
k=1,400,30,13.0667,79
k=2,400,30,13.0667,3257
greedy,400,20,18.65,3
random,400,12,31.5,0
bad_greedy,400,14,27.3571,1
k=1,400,20,18.65,72
k=2,400,20,18.65,3373
greedy,400,37,9.43243,3
random,400,7,57,0
bad_greedy,400,27,12.6667,1
k=1,400,38,10.3947,60
k=2,400,38,10.3947,3254
greedy,400,30,12.0667,3
random,400,8,49.5,0
bad_greedy,400,14,26.9286,1
k=1,400,30,12.0667,68
k=2,400,30,12.0667,3219
greedy,400,26,14.9615,3
random,400,9,42.7778,0
bad_greedy,400,17,22.7059,1
k=1,400,26,14.8077,70
k=2,400,26,14.8077,3331
greedy,200,20,8.3,5
random,200,1,158,0
bad_greedy,200,16,9.6875,2
k=1,200,20,8.3,91
k=2,200,20,8.3,4214
greedy,200,19,8.68421,3
random,200,3,52,0
bad_greedy,200,11,14.2727,1
k=1,200,20,9,86
k=2,200,20,9,4152
greedy,200,15,11.8667,5
random,200,5,38.2,0
bad_greedy,200,9,17.7778,2
k=1,200,15,11.8667,96
k=2,200,15,11.8667,3834
greedy,200,15,10.7333,4
random,200,8,22.875,0
bad_greedy,200,6,25.3333,1
k=1,200,16,10.875,65
k=2,200,17,11.3529,3469
greedy,200,18,9.16667,3
random,200,8,25,0
bad_greedy,200,10,15.3,1
k=1,200,18,9.16667,70
k=2,200,18,9.16667,3369
greedy,200,18,9.27778,3
random,200,8,21.75,0
bad_greedy,200,7,21.7143,1
k=1,200,18,9.27778,65
k=2,200,18,9.27778,3630
greedy,200,14,11.4286,4
random,200,9,20.3333,0
bad_greedy,200,7,21.4286,1
k=1,200,15,11.5333,68
k=2,200,15,11.5333,3506
greedy,200,16,10.3125,3
random,200,2,75,0
bad_greedy,200,9,17.1111,2
k=1,200,17,10.4706,76
k=2,200,17,10.4706,3450
greedy,200,21,7.52381,3
random,200,9,22,0
bad_greedy,200,11,13.8182,1
k=1,200,23,8.13043,71
k=2,200,23,8.13043,3460
greedy,200,16,9.875,3
random,200,9,20.4444,0
bad_greedy,200,13,11.9231,1
k=1,200,17,10.9412,67
k=2,200,17,10.9412,3553
greedy,600,41,13.5366,3
random,600,27,22.1852,0
bad_greedy,600,27,20.4074,1
k=1,600,42,13.1905,59
k=2,600,42,13.1905,2850
greedy,600,42,13.1429,3
random,600,23,25.8696,0
bad_greedy,600,21,26.8095,1
k=1,600,42,13.1429,57
k=2,600,42,13.1429,2954
greedy,600,44,13.5227,3
random,600,15,39.2667,0
bad_greedy,600,27,20.4074,1
k=1,600,44,13.5227,60
k=2,600,44,13.5227,2963
greedy,600,40,14.275,4
random,600,17,34.9412,0
bad_greedy,600,26,21.9231,1
k=1,600,40,14.275,61
k=2,600,40,14.275,2923
greedy,600,35,16.2,3
random,600,11,50.0909,0
bad_greedy,600,22,27.2273,1
k=1,600,35,16.2,60
k=2,600,35,16.2,2943
greedy,600,41,14.1951,3
random,600,19,31.4211,0
bad_greedy,600,31,19,1
k=1,600,41,14.1951,57
k=2,600,41,14.1463,2879
greedy,600,32,18.625,3
random,600,15,37.8,0
bad_greedy,600,22,25.4545,1
k=1,600,32,18.625,61
k=2,600,32,18.625,3106
greedy,600,43,13.5814,3
random,600,16,36.125,0
bad_greedy,600,25,22.52,1
k=1,600,43,13.5814,57
k=2,600,43,13.5814,2816
greedy,600,32,18.4688,3
random,600,14,39.2143,0
bad_greedy,600,18,30.6667,1
k=1,600,32,18.4688,60
k=2,600,32,18.4688,2930
greedy,600,42,14.1429,3
random,600,18,33.1111,0
bad_greedy,600,26,21.3846,1
k=1,600,42,14.1429,57
k=2,600,42,14.1429,2780
greedy,2100,72,27.7083,3
random,2100,35,59.8857,0
bad_greedy,2100,52,40.3269,1
k=1,2100,74,28.3243,47
k=2,2100,74,28.3243,2301
greedy,2100,71,29.5352,3
random,2100,43,47.907,0
bad_greedy,2100,46,44.2391,1
k=1,2100,71,29.5352,45
k=2,2100,71,29.5352,2220
greedy,2100,79,25.8228,3
random,2100,45,46.1556,0
bad_greedy,2100,55,37.5091,1
k=1,2100,79,25.8228,44
k=2,2100,79,25.8228,2146
greedy,2100,70,29.4857,3
random,2100,44,47.5227,0
bad_greedy,2100,49,42.3469,1
k=1,2100,70,29.4286,46
k=2,2100,70,29.4286,2262
greedy,2100,78,26.9103,3
random,2100,48,42.8333,0
bad_greedy,2100,54,38.537,1
k=1,2100,78,26.2692,45
k=2,2100,78,26.0385,2201
greedy,2100,76,27.4605,3
random,2100,55,37.7455,0
bad_greedy,2100,53,37.9057,1
k=1,2100,76,27.4605,47
k=2,2100,76,27.4605,2249
greedy,2100,72,28.3056,3
random,2100,46,45.5435,0
bad_greedy,2100,47,44,1
k=1,2100,73,28.0959,47
k=2,2100,73,28.0959,2304
greedy,2100,76,27.0789,3
random,2100,48,43.7083,0
bad_greedy,2100,54,37.4815,1
k=1,2100,76,27.0789,46
k=2,2100,76,27.0789,2213
greedy,2100,76,27.1053,3
random,2100,29,71.8621,0
bad_greedy,2100,47,44.4468,1
k=1,2100,76,27.1053,46
k=2,2100,76,27.1053,2228
greedy,2100,65,31.9692,3
random,2100,44,47.25,0
bad_greedy,2100,51,40.7647,1
k=1,2100,65,31.7692,46
k=2,2100,65,31.7692,2276
greedy,800,39,20.2564,3
random,800,13,58.3077,0
bad_greedy,800,29,27.3103,1
k=1,800,39,20.2564,57
k=2,800,39,20.2564,2865
greedy,800,49,16,3
random,800,28,27.8571,0
bad_greedy,800,30,25.6,1
k=1,800,49,16,56
k=2,800,49,16,2806
greedy,800,45,17.7333,3
random,800,22,34.1818,0
bad_greedy,800,30,26.0667,1
k=1,800,45,17.7333,69
k=2,800,45,17.7333,2862
greedy,800,50,15.6,3
random,800,19,40.3158,0
bad_greedy,800,30,26.0333,1
k=1,800,51,15.6471,81
k=2,800,51,15.4118,2962
greedy,800,50,15.74,3
random,800,24,31.875,0
bad_greedy,800,33,22.5455,1
k=1,800,50,15.74,57
k=2,800,50,15.74,2770
greedy,800,46,16.7174,3
random,800,21,37.7619,0
bad_greedy,800,36,21.9167,1
k=1,800,46,16.6304,57
k=2,800,46,16.6304,2897
greedy,800,48,16.5,3
random,800,15,53.1333,0
bad_greedy,800,34,23.2647,1
k=1,800,48,15.9167,73
k=2,800,48,15.9167,2825
greedy,800,46,16.8261,3
random,800,13,59.4615,0
bad_greedy,800,31,24.0323,1
k=1,800,46,16.8261,72
k=2,800,46,16.8261,2841
greedy,800,52,14.5577,3
random,800,26,29,0
bad_greedy,800,27,27.6296,1
k=1,800,54,14.7593,59
k=2,800,54,14.7222,2848
greedy,800,43,18.2326,3
random,800,19,41.9474,0
bad_greedy,800,29,26.4483,1
k=1,800,43,17.5349,60
k=2,800,43,17.5349,2981
greedy,1700,74,22.4324,3
random,1700,41,41.4146,0
bad_greedy,1700,50,32.88,1
k=1,1700,75,22.2133,53
k=2,1700,75,22.2133,2128
greedy,1700,65,25.9692,3
random,1700,38,43.9474,0
bad_greedy,1700,44,38,1
k=1,1700,65,25.9692,53
k=2,1700,65,25.9692,2628
greedy,1700,70,23.6,3
random,1700,35,48.3714,0
bad_greedy,1700,44,36.4318,1
k=1,1700,71,23.9155,47
k=2,1700,71,23.9155,2332
greedy,1700,68,24.3088,3
random,1700,39,43.3077,0
bad_greedy,1700,41,40.2439,1
k=1,1700,69,24.3623,48
k=2,1700,69,24.3478,2327
greedy,1700,72,23.3333,3
random,1700,35,47.2857,0
bad_greedy,1700,40,42.175,1
k=1,1700,72,23.2222,47
k=2,1700,73,23.0959,2330
greedy,1700,69,23.8261,3
random,1700,34,49.0588,0
bad_greedy,1700,42,39.8571,1
k=1,1700,70,24.2571,49
k=2,1700,70,24.2571,2366
greedy,1700,65,25.9538,3
random,1700,33,50.2727,0
bad_greedy,1700,50,32.22,1
k=1,1700,65,25.8308,53
k=2,1700,65,25.8308,2565
greedy,1700,70,24.0571,3
random,1700,40,41.4,0
bad_greedy,1700,47,34.6383,1
k=1,1700,70,24.0571,44
k=2,1700,70,24.0571,2111
greedy,1700,75,22.04,3
random,1700,36,46.2222,0
bad_greedy,1700,41,39.2683,1
k=1,1700,75,22.04,41
k=2,1700,75,22.04,2086
greedy,1700,59,28.4237,3
random,1700,36,46.5833,0
bad_greedy,1700,39,42.3846,1
k=1,1700,60,28.2667,50
k=2,1700,60,28.2667,2444
greedy,2400,76,31.5395,3
random,2400,47,50.9362,0
bad_greedy,2400,53,43.8491,1
k=1,2400,76,31.5395,43
k=2,2400,76,31.5395,2225
greedy,2400,78,30.641,3
random,2400,50,47.3,0
bad_greedy,2400,52,44.9038,1
k=1,2400,78,30.2692,70
k=2,2400,78,30.2692,2639
greedy,2400,84,28.4881,3
random,2400,45,52.8444,0
bad_greedy,2400,62,37.0323,1
k=1,2400,84,28.4881,39
k=2,2400,84,28.4881,2047
greedy,2400,78,30.5897,3
random,2400,44,53.8182,0
bad_greedy,2400,56,41.0714,1
k=1,2400,78,30.1154,51
k=2,2400,78,29.9231,2472
greedy,2400,82,28.2805,3
random,2400,63,37.9683,0
bad_greedy,2400,59,39.9153,1
k=1,2400,82,28.1585,37
k=2,2400,82,28.1585,1945
greedy,2400,79,30.038,3
random,2400,43,55.7442,0
bad_greedy,2400,58,41.2241,1
k=1,2400,79,30.038,44
k=2,2400,79,30.038,2149
greedy,2400,77,30.3636,3
random,2400,32,74.7188,0
bad_greedy,2400,50,47.5,1
k=1,2400,77,30.1558,46
k=2,2400,77,30.1299,2304
greedy,2400,75,31.5333,3
random,2400,46,52.087,0
bad_greedy,2400,57,42.0702,1
k=1,2400,75,31.2667,55
k=2,2400,75,31.2667,2459
greedy,2400,73,31.5616,3
random,2400,37,64.3514,0
bad_greedy,2400,51,46.098,1
k=1,2400,73,31.5616,51
k=2,2400,73,31.5616,2690
greedy,2400,75,31.6667,3
random,2400,45,52.4,0
bad_greedy,2400,56,42.5179,1
k=1,2400,75,30.96,45
k=2,2400,76,31.0132,2445
greedy,200,22,7.45455,4
random,200,3,51.6667,0
bad_greedy,200,17,8.94118,1
k=1,200,23,7.6087,63
k=2,200,23,7.6087,3433
greedy,200,20,9.2,3
random,200,9,17.2222,0
bad_greedy,200,7,22.2857,1
k=1,200,20,9.2,66
k=2,200,20,9.2,3477
greedy,200,16,9.9375,3
random,200,8,20.75,0
bad_greedy,200,13,11.9231,1
k=1,200,17,10.1765,73
k=2,200,17,10.1765,3541
greedy,200,20,8.05,3
random,200,3,59.3333,0
bad_greedy,200,17,8.94118,1
k=1,200,20,8,63
k=2,200,20,8,3285
greedy,200,15,11.2,3
random,200,11,16.8182,0
bad_greedy,200,7,21.5714,1
k=1,200,15,11.2,65
k=2,200,15,11.2,3410
greedy,200,19,8.31579,3
random,200,13,13.6923,0
bad_greedy,200,9,16.8889,2
k=1,200,19,8.31579,76
k=2,200,19,8.31579,3361
greedy,200,16,10.9375,3
random,200,8,21.875,0
bad_greedy,200,5,31.6,1
k=1,200,17,10.9412,69
k=2,200,17,10.9412,3565
greedy,200,17,9.52941,3
random,200,5,31.6,0
bad_greedy,200,9,17.1111,1
k=1,200,18,9.83333,66
k=2,200,18,9.83333,3362
greedy,200,18,9.11111,3
random,200,8,24.875,0
bad_greedy,200,12,12.9167,1
k=1,200,18,9.11111,68
k=2,200,18,9.11111,3365
greedy,200,16,11.375,3
random,200,8,18.875,0
bad_greedy,200,10,15.2,2
k=1,200,16,11.375,76
k=2,200,16,11.375,3498
greedy,400,25,15.48,3
random,400,9,43.8889,0
bad_greedy,400,14,26.7857,1
k=1,400,25,15.48,64
k=2,400,25,15.48,3233
greedy,400,25,15.16,4
random,400,4,95.25,0
bad_greedy,400,14,27.7857,1
k=1,400,25,15.16,63
k=2,400,25,15.16,3182
greedy,400,34,11.5,3
random,400,13,27.5385,0
bad_greedy,400,20,19.4,1
k=1,400,34,11.5,61
k=2,400,34,11.5,3051
greedy,400,29,12.7241,3
random,400,6,66.6667,0
bad_greedy,400,11,32.9091,2
k=1,400,30,13.1,63
k=2,400,30,13.1,3165
greedy,400,29,13.6552,3
random,400,6,61.8333,0
bad_greedy,400,17,21.7647,1
k=1,400,29,13.6552,61
k=2,400,29,13.6552,3073
greedy,400,32,12.25,3
random,400,15,25.7333,0
bad_greedy,400,22,17.6364,1
k=1,400,34,11.7647,69
k=2,400,34,11.7647,3109
greedy,400,31,12.871,3
random,400,14,27.1429,0
bad_greedy,400,20,18.65,1
k=1,400,31,12.871,65
k=2,400,31,12.871,3088
greedy,400,27,13.8889,3
random,400,5,78.4,0
bad_greedy,400,15,26.3333,1
k=1,400,27,13.8889,64
k=2,400,27,13.8889,3207
greedy,400,28,13.3214,3
random,400,11,32,0
bad_greedy,400,19,19.6842,1
k=1,400,29,13.7586,61
k=2,400,29,13.7586,3130
greedy,400,29,12.6552,3
random,400,9,43,0
bad_greedy,400,15,24.6,1
k=1,400,29,12.6552,64
k=2,400,29,12.6552,3123
greedy,600,45,12.5333,3
random,600,18,31.8889,0
bad_greedy,600,32,17.0625,1
k=1,600,46,12.5435,61
k=2,600,47,12.7021,3057
greedy,600,38,14.5,3
random,600,4,146.5,0
bad_greedy,600,22,26.5,1
k=1,600,40,14.75,64
k=2,600,40,14.75,2951
greedy,600,30,18.7,3
random,600,11,54.4545,0
bad_greedy,600,17,34.7059,1
k=1,600,30,18.7,61
k=2,600,30,18.7,3074
greedy,600,42,14.0476,3
random,600,26,22.9231,0
bad_greedy,600,35,17.0571,1
k=1,600,43,13.9535,58
k=2,600,43,13.9535,2905
greedy,600,33,17.6364,3
random,600,13,44.7692,0
bad_greedy,600,22,24.6818,1
k=1,600,33,17.6364,62
k=2,600,33,17.6364,2994
greedy,600,39,15.0256,3
random,600,10,60,0
bad_greedy,600,27,20,2
k=1,600,39,15.0256,59
k=2,600,39,15.0256,3037
greedy,600,42,13.119,3
random,600,12,49.0833,0
bad_greedy,600,32,18.4688,1
k=1,600,43,13.7209,55
k=2,600,43,13.7209,2875
greedy,600,37,14.9459,3
random,600,14,42.8571,0
bad_greedy,600,21,26.1905,1
k=1,600,37,14.9459,61
k=2,600,37,14.9459,3039
greedy,600,34,16.2059,3
random,600,5,119.4,0
bad_greedy,600,29,18.8966,2
k=1,600,35,16.5714,61
k=2,600,35,16.5714,3064
greedy,600,46,12.4348,5
random,600,9,66.4444,0
bad_greedy,600,32,17.7188,2
k=1,600,47,12.383,64
k=2,600,47,12.383,3015
greedy,1300,61,21.0492,3
random,1300,29,44.1034,0
bad_greedy,1300,36,35.3056,1
k=1,1300,62,20.371,52
k=2,1300,63,20.4762,2411
greedy,1300,59,21.661,3
random,1300,31,41.3548,0
bad_greedy,1300,37,34.8378,1
k=1,1300,59,21.661,55
k=2,1300,59,21.661,2785
greedy,1300,59,21.5763,3
random,1300,29,43.3103,0
bad_greedy,1300,35,36.8,1
k=1,1300,59,21.3729,53
k=2,1300,59,21.339,2711
greedy,1300,55,23.0364,3
random,1300,22,58.3182,0
bad_greedy,1300,36,35.3889,1
k=1,1300,55,23.0364,57
k=2,1300,55,23.0364,2811
greedy,1300,63,20.3492,3
random,1300,24,52.7083,0
bad_greedy,1300,51,24.451,1
k=1,1300,63,20.3492,53
k=2,1300,63,20.3492,2605
greedy,1300,60,21.1667,3
random,1300,20,62.85,0
bad_greedy,1300,30,42.7333,1
k=1,1300,61,20.918,51
k=2,1300,61,20.918,2560
greedy,1300,63,20.2698,3
random,1300,41,31.3415,0
bad_greedy,1300,34,36.8824,1
k=1,1300,64,20.3125,49
k=2,1300,64,20.3125,2547
greedy,1300,63,20.2381,3
random,1300,34,37.8824,0
bad_greedy,1300,32,38.125,1
k=1,1300,63,20.1587,49
k=2,1300,63,20.1587,2530
greedy,1300,62,20.7903,3
random,1300,26,49.6923,0
bad_greedy,1300,42,29.3095,1
k=1,1300,62,20.1452,53
k=2,1300,63,20.6349,2497
greedy,1300,56,22.3214,3
random,1300,28,45.2857,0
bad_greedy,1300,36,34.1111,1
k=1,1300,56,22.3214,65
k=2,1300,56,22.3214,2782
greedy,900,52,17,3
random,900,21,42.5238,0
bad_greedy,900,32,27.8438,1
k=1,900,52,16.9808,57
k=2,900,52,16.9808,3143
greedy,900,54,16.5556,3
random,900,16,54,0
bad_greedy,900,32,27.6562,1
k=1,900,54,16.5556,56
k=2,900,54,16.5556,2872
greedy,900,46,19.2609,3
random,900,25,34.8,0
bad_greedy,900,25,35.32,1
k=1,900,46,18.7609,61
k=2,900,46,18.7609,3359
greedy,900,40,22.125,3
random,900,18,48.2778,0
bad_greedy,900,23,36.2609,1
k=1,900,41,21.878,60
k=2,900,41,21.878,2998
greedy,900,52,16.8846,3
random,900,25,35.44,0
bad_greedy,900,37,24.0811,1
k=1,900,53,16.9434,55
k=2,900,53,16.9434,2817
greedy,900,49,17.9592,3
random,900,17,52.9412,0
bad_greedy,900,30,29.5667,1
k=1,900,49,17.9592,55
k=2,900,49,17.9592,2818
greedy,900,49,18.2653,3
random,900,24,36.5417,0
bad_greedy,900,36,23.1944,1
k=1,900,49,18.2653,61
k=2,900,49,18.2653,2934
greedy,900,57,15.4386,3
random,900,19,46,0
bad_greedy,900,38,22.5,1
k=1,900,57,15.4386,56
k=2,900,57,15.4386,2915
greedy,900,48,18.0833,3
random,900,28,31.8214,0
bad_greedy,900,35,23.5143,1
k=1,900,48,18.0833,58
k=2,900,48,18.0833,2859
greedy,900,49,18.0612,3
random,900,23,38.4348,0
bad_greedy,900,29,30.5517,1
k=1,900,49,18.0612,58
k=2,900,49,18.0612,2900
greedy,800,51,15.0196,3
random,800,27,29.5556,0
bad_greedy,800,28,28.4643,1
k=1,800,52,15.2885,55
k=2,800,52,15.2885,2767
greedy,800,38,20.7895,3
random,800,20,37.8,0
bad_greedy,800,24,30.7917,1
k=1,800,38,20.7895,59
k=2,800,38,20.7895,2974
greedy,800,45,17.7778,3
random,800,13,58.0769,0
bad_greedy,800,24,32.875,1
k=1,800,45,17.7778,57
k=2,800,45,17.7778,2796
greedy,800,47,16.0638,3
random,800,29,27.5862,0
bad_greedy,800,24,31.375,1
k=1,800,47,16.0638,58
k=2,800,47,16.0638,2911
greedy,800,48,16.2292,3
random,800,18,41.7778,0
bad_greedy,800,39,19.3333,1
k=1,800,49,15.9592,55
k=2,800,49,15.9592,2828
greedy,800,48,15.7917,4
random,800,17,45.4118,0
bad_greedy,800,23,32.3913,1
k=1,800,49,16.1837,56
k=2,800,49,16.1837,2921
greedy,800,41,18.8537,4
random,800,19,40.8947,0
bad_greedy,800,28,27.3929,1
k=1,800,41,18.8537,58
k=2,800,41,18.8537,3043
greedy,800,49,16.2245,3
random,800,25,31.12,0
bad_greedy,800,27,29.3333,1
k=1,800,49,16.2245,57
k=2,800,49,16.2245,2948
greedy,800,41,18.561,3
random,800,19,40.7368,0
bad_greedy,800,29,25.6552,1
k=1,800,41,18.561,65
k=2,800,41,18.561,3191
greedy,800,55,14.2,3
random,800,22,35.2727,0
bad_greedy,800,30,24.8667,1
k=1,800,55,14.2,62
k=2,800,55,14.2,2985
greedy,1000,60,16.6167,3
random,1000,21,47.3333,0
bad_greedy,1000,33,28.6667,1
k=1,1000,60,16.6167,52
k=2,1000,60,16.6167,2615
greedy,1000,51,19.1569,3
random,1000,14,68.5714,0
bad_greedy,1000,36,27.0833,1
k=1,1000,51,18.902,60
k=2,1000,51,18.902,3768
greedy,1000,49,20.0408,3
random,1000,28,35.3571,0
bad_greedy,1000,27,36.3704,2
k=1,1000,49,19.6531,69
k=2,1000,49,19.6531,3757
greedy,1000,50,19.98,4
random,1000,28,35.6786,0
bad_greedy,1000,26,38.1923,1
k=1,1000,50,19.98,90
k=2,1000,50,19.98,2931
greedy,1000,53,18.6038,3
random,1000,22,45.3636,0
bad_greedy,1000,36,25.9444,1
k=1,1000,53,18.6038,56
k=2,1000,53,18.6038,2741
greedy,1000,46,21.1522,3
random,1000,20,49.2,0
bad_greedy,1000,31,30.129,1
k=1,1000,46,21.1522,58
k=2,1000,47,21.2553,2864
greedy,1000,43,22.7907,3
random,1000,24,40.7083,0
bad_greedy,1000,30,32.6333,1
k=1,1000,44,22.6136,59
k=2,1000,44,22.4773,2849
greedy,1000,50,20,4
random,1000,19,50,0
bad_greedy,1000,30,32.1333,1
k=1,1000,50,20,61
k=2,1000,50,20,3287
greedy,1000,47,20.4894,3
random,1000,8,119.75,0
bad_greedy,1000,32,29.1562,1
k=1,1000,47,20.4894,66
k=2,1000,47,20.4894,3408
greedy,1000,45,21.1556,4
random,1000,28,34.6786,0
bad_greedy,1000,33,30.0606,1
k=1,1000,46,21.5,62
k=2,1000,46,21.5,3599
greedy,2900,79,36.6076,3
random,2900,50,57.1,0
bad_greedy,2900,66,42.4242,1
k=1,2900,80,35.8875,55
k=2,2900,80,35.0875,2594
greedy,2900,78,36.1282,3
random,2900,40,72.275,0
bad_greedy,2900,56,51.1786,1
k=1,2900,78,36.1282,51
k=2,2900,78,36.1282,2800
greedy,2900,81,35.0741,3
random,2900,57,50.4211,0
bad_greedy,2900,61,46.3443,2
k=1,2900,81,34.5432,45
k=2,2900,81,34.5185,2180
greedy,2900,81,35.0123,4
random,2900,44,65.8182,0
bad_greedy,2900,61,47.4426,1
k=1,2900,82,35.1098,48
k=2,2900,82,35.0732,2475
greedy,2900,90,32.1111,3
random,2900,52,55.5385,0
bad_greedy,2900,67,41.5821,1
k=1,2900,90,31.4667,40
k=2,2900,90,31.4,2082
greedy,2900,86,33.4302,3
random,2900,45,64.1556,0
bad_greedy,2900,62,46.4516,1
k=1,2900,86,32.8372,38
k=2,2900,86,32.6395,1958
greedy,2900,82,34.1463,3
random,2900,60,48.3,0
bad_greedy,2900,61,46.9508,1
k=1,2900,82,34.1463,55
k=2,2900,83,33.8193,2362
greedy,2900,81,35.7531,3
random,2900,46,62.7174,0
bad_greedy,2900,59,48.2373,1
k=1,2900,81,35.6296,44
k=2,2900,81,35.6296,2311
greedy,2900,86,32.0698,3
random,2900,55,51.8545,0
bad_greedy,2900,59,48.5763,1
k=1,2900,87,33.0805,43
k=2,2900,87,33.0805,1932
greedy,2900,77,36.5455,3
random,2900,48,59.6875,0
bad_greedy,2900,54,51.963,1
k=1,2900,77,36.5455,44
k=2,2900,77,36.5455,2270
greedy,2600,82,31.1707,3
random,2600,49,52.3469,0
bad_greedy,2600,57,43.7018,1
k=1,2600,82,30.6463,43
k=2,2600,82,30.6463,2287
greedy,2600,75,34.3333,3
random,2600,34,75,0
bad_greedy,2600,54,47.037,1
k=1,2600,75,34.3333,47
k=2,2600,75,34.3333,2371
greedy,2600,81,31.7037,3
random,2600,53,48.3208,0
bad_greedy,2600,55,47.0364,1
k=1,2600,81,30.9259,42
k=2,2600,81,30.9259,2204
greedy,2600,80,31.8625,3
random,2600,43,60.2093,0
bad_greedy,2600,56,45.0714,1
k=1,2600,80,31.8625,51
k=2,2600,80,31.8625,2243
greedy,2600,82,31.1951,3
random,2600,47,54.7872,0
bad_greedy,2600,46,54.2609,1
k=1,2600,82,30.561,42
k=2,2600,82,30.561,2130
greedy,2600,79,32.6203,3
random,2600,59,43.6949,0
bad_greedy,2600,54,47.1111,2
k=1,2600,79,32.6203,55
k=2,2600,79,32.6203,2226
greedy,2600,75,33.5867,3
random,2600,49,52.8571,0
bad_greedy,2600,62,41.1452,1
k=1,2600,75,33.5867,48
k=2,2600,75,33.5867,2701
greedy,2600,80,32.05,3
random,2600,63,41.0952,0
bad_greedy,2600,66,38.5303,1
k=1,2600,80,31.8125,44
k=2,2600,80,31.8125,2404
greedy,2600,77,33.7662,3
random,2600,44,58.7045,0
bad_greedy,2600,57,45.4912,1
k=1,2600,77,33.7662,47
k=2,2600,77,33.7662,2442
greedy,2600,74,34.7568,3
random,2600,40,64.7,0
bad_greedy,2600,54,47.7778,1
k=1,2600,74,34.7568,61
k=2,2600,74,34.7568,2735
greedy,2900,82,34.2683,3
random,2900,57,50.5789,0
bad_greedy,2900,59,47.7966,1
k=1,2900,83,34.4217,47
k=2,2900,83,34.4217,2180
greedy,2900,83,34.3012,3
random,2900,54,53.0556,0
bad_greedy,2900,66,43.1061,1
k=1,2900,83,34.2892,46
k=2,2900,83,34.2892,2076
greedy,2900,79,35.8608,3
random,2900,46,62.9348,0
bad_greedy,2900,56,50.75,1
k=1,2900,80,36,48
k=2,2900,80,35.675,2317
greedy,2900,82,34.3902,3
random,2900,51,56,0
bad_greedy,2900,54,52.9259,1
k=1,2900,83,34.7952,40
k=2,2900,83,34.7952,1984
greedy,2900,82,33.8537,3
random,2900,45,63.3556,0
bad_greedy,2900,65,44.2154,1
k=1,2900,82,33.8537,41
k=2,2900,82,33.8537,2024
greedy,2900,78,36.7436,3
random,2900,45,64.4444,0
bad_greedy,2900,54,52.963,1
k=1,2900,78,36.4103,44
k=2,2900,78,36.2436,2226
greedy,2900,72,39.3333,3
random,2900,43,67.2791,0
bad_greedy,2900,47,59.8936,1
k=1,2900,72,39.3333,49
k=2,2900,72,39.3333,2424
greedy,2900,88,32.4545,3
random,2900,58,49.4138,0
bad_greedy,2900,59,48.7966,1
k=1,2900,88,32.3523,36
k=2,2900,88,32.3523,1756
greedy,2900,79,35.3797,3
random,2900,48,59.9792,0
bad_greedy,2900,51,56,1
k=1,2900,79,35.3797,48
k=2,2900,79,35.3797,2059
greedy,2900,77,36.9351,3
random,2900,52,54.8077,0
bad_greedy,2900,52,54.1731,1
k=1,2900,78,36.7179,47
k=2,2900,78,36.3333,2336
greedy,2200,81,26.4815,3
random,2200,53,41.0377,0
bad_greedy,2200,64,33.6875,1
k=1,2200,82,26.7317,44
k=2,2200,82,26.7073,2150
greedy,2200,71,30.3944,3
random,2200,42,51.9286,0
bad_greedy,2200,44,47.6818,1
k=1,2200,72,30.2917,46
k=2,2200,72,30.2917,2200
greedy,2200,85,25.2824,3
random,2200,54,40.037,0
bad_greedy,2200,58,36.8276,1
k=1,2200,85,24.7882,40
k=2,2200,85,24.7765,1936
greedy,2200,69,31.1014,3
random,2200,40,54.7,0
bad_greedy,2200,55,38.2727,1
k=1,2200,70,30.5571,51
k=2,2200,71,30.9718,2587
greedy,2200,69,31.087,3
random,2200,32,67.4062,0
bad_greedy,2200,44,48.75,1
k=1,2200,69,31.087,48
k=2,2200,69,31.087,2351
greedy,2200,80,26.9,3
random,2200,46,47.4783,0
bad_greedy,2200,56,38.4286,1
k=1,2200,81,26.7284,44
k=2,2200,81,26.7284,2146
greedy,2200,77,28.5455,3
random,2200,53,41.1887,0
bad_greedy,2200,62,35.0806,1
k=1,2200,77,27.7662,50
k=2,2200,78,27.8077,2440
greedy,2200,74,29.3108,3
random,2200,34,63.8529,0
bad_greedy,2200,48,44.5,1
k=1,2200,75,29.3067,45
k=2,2200,75,28.7733,2248
greedy,2200,72,29.6944,3
random,2200,40,54.425,0
bad_greedy,2200,52,41.25,1
k=1,2200,72,29.6944,50
k=2,2200,72,29.6944,2433
greedy,2200,73,29.3014,3
random,2200,44,49.2045,0
